,title,year,vote_count,vote_average,popularity,genres,Science Fiction,Action,War,Adventure,Horror,Thriller,History,Documentary,Romance,Music,Drama,Animation,Mystery,Western,TV Movie,Fantasy,Comedy,Crime,Family
25202,Paddington,2014,899,7,15.686837,"['Family', 'Comedy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25206,Maze Runner: The Scorch Trials,2015,3148,6,41.225769,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25247,The Voices,2014,578,6,9.104429,"['Comedy', 'Crime', 'Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
25390,The Hobbit: The Battle of the Five Armies,2014,4884,7,31.718977,"['Action', 'Adventure', 'Fantasy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25392,Selma,2014,835,7,7.107071,"['History', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25393,Unbroken,2014,1437,7,10.543955,"['Drama', 'War']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25465,Mommy,2014,734,8,14.876086,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25466,A Most Violent Year,2014,550,6,17.187708,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25467,Wild,2014,961,7,11.209154,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25501,Big Eyes,2014,1236,6,7.412826,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25503,Into the Woods,2014,1688,5,9.580785,"['Fantasy', 'Comedy', 'Music']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
25532,The Interview,2014,2340,6,14.526049,"['Action', 'Comedy']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25534,Kingsman: The Secret Service,2015,6069,7,28.224212,"['Crime', 'Comedy', 'Action', 'Adventure']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25539,Night at the Museum: Secret of the Tomb,2014,1893,6,19.539436,"['Adventure', 'Comedy', 'Fantasy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
25622,Seventh Son,2014,980,5,15.297821,"['Adventure', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25719,Annie,2014,472,6,13.275529,"['Comedy', 'Drama', 'Family']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
25797,Chappie,2015,3124,6,30.206365,"['Crime', 'Action', 'Science Fiction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25835,Taken 3,2014,2225,6,18.081483,"['Thriller', 'Action']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25836,Blackhat,2015,842,5,14.932368,"['Crime', 'Drama', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25865,Terminator Genisys,2015,3677,5,30.188198,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26031,It Follows,2015,1894,6,20.359336,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26553,Mad Max: Fury Road,2015,9629,7,29.36178,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26554,Insidious: Chapter 3,2015,1005,6,10.098792,"['Drama', 'Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26555,Star Wars: The Force Awakens,2015,7993,7,31.626013,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26556,Ben-Hur,2016,642,5,11.51021,"['Adventure', 'Drama', 'Action']",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26557,Warcraft,2016,2325,6,12.572718,"['Action', 'Adventure', 'Fantasy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26558,Avengers: Age of Ultron,2015,6908,7,37.37942,"['Action', 'Adventure', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26560,Pirates of the Caribbean: Dead Men Tell No Tales,2017,2814,6,133.82782,"['Adventure', 'Action', 'Fantasy', 'Comedy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26562,Ant-Man,2015,6029,7,26.882388,"['Science Fiction', 'Action', 'Adventure']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26563,Fantastic Four,2015,2322,4,17.246484,"['Action', 'Adventure', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26564,Deadpool,2016,11444,7,187.860492,"['Action', 'Adventure', 'Comedy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26566,Guardians of the Galaxy Vol. 2,2017,4858,7,185.330992,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26567,Captain America: Civil War,2016,7462,7,145.882135,"['Adventure', 'Action', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26568,Doctor Strange,2016,5880,7,43.847654,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26569,X-Men: Apocalypse,2016,4831,6,28.712522,['Science Fiction'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27148,The Gambler,2014,550,5,8.728556,"['Thriller', 'Crime', 'Drama']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
27477,Mortdecai,2015,1078,5,10.241861,"['Comedy', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27478,Fifty Shades of Grey,2015,3350,5,33.068431,"['Drama', 'Romance', 'Thriller']",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
27665,The DUFF,2015,1372,6,8.592449,"['Romance', 'Comedy']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27815,Project Almanac,2015,953,6,9.363482,"['Science Fiction', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27819,Brooklyn,2015,1235,7,7.991613,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27833,True Story,2015,536,6,7.87202,"['Crime', 'Drama', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
27864,Dope,2015,698,7,7.948581,"['Crime', 'Drama', 'Comedy']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
27866,Me and Earl and the Dying Girl,2015,962,7,12.503333,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27924,The Loft,2014,500,6,14.443362,['Thriller'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28131,The Hateful Eight,2015,4405,7,20.328822,"['Crime', 'Drama', 'Mystery', 'Western']",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
28165,Wild Card,2015,665,5,16.451228,"['Thriller', 'Crime', 'Drama']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
28171,Paper Towns,2015,1997,6,9.662731,"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
28175,The Wedding Ringer,2015,632,6,12.21459,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28207,The Boy Next Door,2015,1034,4,10.200398,['Thriller'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28290,Crimson Peak,2015,1494,6,13.492684,"['Mystery', 'Thriller', 'Fantasy', 'Horror', 'Drama']",0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
28443,Focus,2015,2588,6,10.035362,"['Romance', 'Comedy', 'Crime', 'Drama']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
28450,The SpongeBob Movie: Sponge Out of Water,2015,733,5,12.334689,"['Animation', 'Adventure', 'Comedy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
28526,Tracers,2015,437,5,9.056173,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28542,The Lazarus Effect,2015,517,5,5.840554,"['Thriller', 'Horror']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28624,Run All Night,2015,1169,6,16.838145,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
28664,Cinderella,2015,2426,6,19.801128,"['Romance', 'Fantasy', 'Family', 'Drama']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
28665,Frozen Fever,2015,630,6,9.509334,"['Adventure', 'Animation', 'Family']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28671,The Cobbler,2014,565,5,8.144255,"['Fantasy', 'Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
28763,Poltergeist,2015,924,5,15.968492,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28764,Pan,2015,979,5,11.30428,"['Adventure', 'Family', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28780,Insurgent,2015,3921,6,27.887186,"['Adventure', 'Science Fiction', 'Thriller']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28795,Home,2015,1539,6,13.422713,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
28811,Midnight Special,2016,705,6,12.682927,"['Adventure', 'Drama', 'Science Fiction']",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28830,Furious 7,2015,4253,7,27.275687,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28831,Unfriended,2015,1092,5,10.07817,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28915,Child 44,2015,565,6,17.608346,"['Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28940,Get Hard,2015,961,5,8.178015,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29157,Shaun the Sheep Movie,2015,456,6,9.961184,"['Family', 'Animation', 'Comedy', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29208,Woman in Gold,2015,454,7,11.61,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29291,Tomorrowland,2015,2904,6,22.296076,"['Adventure', 'Family', 'Mystery', 'Science Fiction']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29337,Paul Blart: Mall Cop 2,2015,576,5,17.02038,"['Action', 'Comedy', 'Family']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29438,The Longest Ride,2015,1083,7,10.264416,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29463,The Age of Adaline,2015,2052,7,10.542026,"['Fantasy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
29575,San Andreas,2015,3017,6,20.547925,"['Action', 'Drama', 'Thriller']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29576,Regression,2015,600,5,10.03628,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29703,The Bélier Family,2014,789,7,7.943506,"['Comedy', 'Drama', 'Music']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
29705,Hitman: Agent 47,2015,1183,5,10.721799,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29799,Pitch Perfect 2,2015,1997,6,15.862632,"['Comedy', 'Music']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29865,Carol,2015,1014,7,8.364201,"['Romance', 'Drama']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29916,The Lobster,2015,1340,6,11.223033,"['Thriller', 'Comedy', 'Drama', 'Romance', 'Science Fiction']",1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
29921,Maggie,2015,604,5,12.020933,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29926,Hot Pursuit,2015,659,5,6.90658,"['Action', 'Comedy', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30051,The Martian,2015,7442,7,25.62993,"['Drama', 'Adventure', 'Science Fiction']",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30061,Kung Fury,2015,762,7,7.741143,"['Action', 'Comedy', 'Science Fiction', 'Fantasy']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30079,Youth,2015,625,6,8.717661,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30134,Spy,2015,2590,6,13.257467,"['Action', 'Comedy', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30146,Trainwreck,2015,1193,5,17.310647,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30185,Aloha,2015,704,5,8.451297,"['Drama', 'Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
30284,Entourage,2015,502,6,14.013413,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30315,Inside Out,2015,6737,7,23.985587,"['Drama', 'Comedy', 'Animation', 'Family']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
30396,The Hunger Games: Mockingjay - Part 2,2015,4117,6,26.628178,"['Action', 'Adventure', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30398,Pixels,2015,2564,5,21.14796,"['Action', 'Comedy', 'Science Fiction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30400,Allegiant,2016,2064,5,18.386172,"['Adventure', 'Science Fiction']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30401,Fantastic Beasts and Where to Find Them,2016,5612,7,41.051421,"['Adventure', 'Family', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30468,Mr. Holmes,2015,686,6,19.256859,"['Drama', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30499,The Secret Life of Pets,2016,3536,5,11.01395,"['Animation', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30534,Self/less,2015,1122,6,25.301568,"['Science Fiction', 'Mystery', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30540,Criminal,2016,566,5,10.038581,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30541,The Last Witch Hunter,2015,1345,5,13.412445,"['Fantasy', 'Action', 'Adventure']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30542,Krampus,2015,601,5,15.553313,"['Horror', 'Comedy', 'Fantasy']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30543,Suicide Squad,2016,7717,5,42.965027,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30556,Independence Day: Resurgence,2016,2550,4,16.993841,"['Action', 'Adventure', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30557,Star Trek Beyond,2016,2636,6,20.659284,"['Action', 'Adventure', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30690,Ted 2,2015,2524,6,42.061481,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30700,Minions,2015,4729,6,547.488298,"['Family', 'Animation', 'Adventure', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
30759,The Good Dinosaur,2015,1782,6,12.319595,"['Adventure', 'Animation', 'Family']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30760,Black Mass,2015,1262,6,10.61072,"['Crime', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30761,Spectre,2015,4552,6,24.926577,"['Action', 'Adventure', 'Crime']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30942,Steve Jobs,2015,1608,6,16.224866,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30943,Macbeth,2015,497,6,12.493466,"['History', 'Drama', 'War']",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30958,Vacation,2015,1218,6,11.33038,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31072,Batman v Superman: Dawn of Justice,2016,7189,5,31.435879,"['Action', 'Adventure', 'Fantasy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31244,Amy,2015,482,7,11.12024,"['Documentary', 'Music']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
31322,Magic Mike XXL,2015,716,6,8.76993,"['Comedy', 'Drama', 'Music']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
31390,The Jungle Book,2016,2977,6,17.432758,"['Family', 'Adventure', 'Drama', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
31444,The Man from U.N.C.L.E.,2015,2306,7,14.656875,"['Comedy', 'Action', 'Adventure']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31484,The Walk,2015,1151,6,9.425787,"['Adventure', 'Drama', 'Thriller']",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31485,13 Hours: The Secret Soldiers of Benghazi,2016,963,7,18.022579,"['Action', 'Drama', 'History', 'Thriller', 'War']",0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
31486,Spectral,2016,453,6,9.117924,"['Thriller', 'Action', 'Science Fiction']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31751,Dark Places,2015,488,5,9.188583,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
31865,The Revenant,2015,6558,7,23.501228,"['Western', 'Drama', 'Adventure', 'Thriller']",0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
31876,Irrational Man,2015,600,6,6.862812,"['Mystery', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31953,Southpaw,2015,2112,7,12.370126,"['Action', 'Drama']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31954,Sicario,2015,2465,7,19.511221,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
31986,Before We Go,2014,490,6,9.526911,"['Drama', 'Romance', 'Comedy']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
32032,Anomalisa,2015,472,6,10.428421,"['Animation', 'Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
32033,Colonia,2016,566,7,10.156891,"['Drama', 'Romance', 'History']",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
32117,The Intern,2015,1926,7,15.651705,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32138,Descendants,2015,505,6,12.603719,"['Adventure', 'Action', 'Comedy', 'Family']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
32139,Love,2015,449,5,2.328321,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
32144,Room,2015,2838,8,12.443291,"['Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32174,The Gift,2015,1077,6,8.585856,"['Thriller', 'Mystery']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32182,The Witch,2016,1471,6,11.840138,"['Mystery', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32304,The Visit,2015,1405,6,15.021058,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32307,Sinister 2,2015,605,5,17.602928,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32370,American Ultra,2015,1099,6,9.534828,"['Comedy', 'Action']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32371,No Escape,2015,798,6,14.13262,"['Action', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32372,Straight Outta Compton,2015,1381,7,21.183077,"['Drama', 'Music']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
32459,Joy,2015,1619,6,12.975936,"['Drama', 'Comedy']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32486,Victor Frankenstein,2015,697,5,9.447808,"['Drama', 'Science Fiction', 'Thriller']",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32619,Scouts Guide to the Zombie Apocalypse,2015,526,6,20.683405,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32626,Suffragette,2015,440,7,8.093442,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32712,We Are Your Friends,2015,673,6,9.023686,"['Drama', 'Music', 'Romance']",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
32730,Legend,2015,994,6,11.187833,"['Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32757,The Danish Girl,2015,1689,7,11.245661,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32801,Green Room,2016,696,6,8.4702,"['Horror', 'Crime', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32811,Beasts of No Nation,2015,476,7,11.732546,"['Drama', 'War']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32871,The Transporter Refueled,2015,573,5,11.007319,"['Thriller', 'Action', 'Crime']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32891,Knock Knock,2015,880,4,11.898793,"['Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32951,Demolition,2016,661,6,6.925667,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33011,The Night Before,2015,548,6,10.516094,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33022,Everest,2015,1805,6,10.758754,"['Adventure', 'Drama']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33026,The Brand New Testament,2015,435,6,6.488451,"['Comedy', 'Fantasy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33041,Spotlight,2015,2751,7,14.63239,"['Drama', 'Thriller', 'History']",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
33050,Hardcore Henry,2015,780,6,14.544852,"['Action', 'Adventure', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33063,Burnt,2015,974,6,8.066726,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33246,Hotel Transylvania 2,2015,1528,6,11.760218,"['Animation', 'Comedy', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
33324,The Little Prince,2015,771,7,11.376954,"['Adventure', 'Animation', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33356,Wonder Woman,2017,5025,7,294.337037,"['Action', 'Adventure', 'Fantasy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33361,The Circle,2017,1015,5,88.439243,"['Drama', 'Thriller', 'Science Fiction']",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33362,Silence,2016,754,7,14.16938,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33369,Bridge of Spies,2015,2633,7,13.707888,"['Thriller', 'Drama']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33474,The Invitation,2015,486,6,9.248388,['Thriller'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33533,"Hail, Caesar!",2016,1338,5,11.241366,"['Comedy', 'Drama', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
33565,Look Who's Back,2015,462,6,6.704659,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33833,Goosebumps,2015,1022,6,12.365292,"['Adventure', 'Horror', 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33958,Bone Tomahawk,2015,511,6,10.480166,"['Horror', 'Western', 'Adventure', 'Drama']",0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
33959,Paranormal Activity: The Ghost Dimension,2015,435,5,9.185701,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34099,Trumbo,2015,507,7,7.358726,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34196,Concussion,2015,844,7,7.739783,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34215,The Peanuts Movie,2015,608,6,12.338346,['Animation'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34502,Creed,2015,1963,7,33.449723,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34516,Solace,2015,740,6,12.642675,"['Crime', 'Drama', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34889,Point Break,2015,795,5,7.291872,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
